1725885107 711558 711558 0.001038 Package_0
1725885107 712403 0845 0.001221 Package_0
1725885107 716230 3827 0.001587 Package_0
1725885107 717312 1082 0.001770 Package_0
1725885107 720187 2875 0.007202 Package_0
1725885107 721274 1087 0.007996 Package_0
1725885107 727284 6010 0.007812 Package_0
1725885107 730270 2986 0.007812 Package_0
1725885107 731233 0963 0.007019 Package_0
1725885107 737217 5984 0.007141 Package_0
1725885107 739255 2038 0.007935 Package_0
1725885107 741201 1946 0.007080 Package_0
1725885107 742181 0980 0.007202 Package_0
1725885107 750239 8058 0.007080 Package_0
1725885107 751215 0976 0.007202 Package_0
1725885107 754203 2988 0.007141 Package_0
1725885107 757180 2977 0.007019 Package_0
1725885107 759205 2025 0.007202 Package_0
1725885107 760268 1063 0.007935 Package_0
1725885107 761225 0957 0.007141 Package_0
1725885107 765201 3976 0.007202 Package_0
1725885107 766261 1060 0.007812 Package_0
1725885107 768204 1943 0.007141 Package_0
1725885107 769182 0978 0.007202 Package_0
1725885107 770279 1097 0.008301 Package_0
1725885107 771256 0977 0.007324 Package_0
1725885107 772213 0957 0.007202 Package_0
1725885107 775235 3022 0.007202 Package_0
1725885107 776210 0975 0.007263 Package_0
1725885107 780185 3975 0.007019 Package_0
1725885107 782219 2034 0.007141 Package_0
1725885107 783201 0982 0.007935 Package_0
1725885107 786202 3001 0.007202 Package_0
1725885107 787267 1065 0.007935 Package_0
1725885107 789188 1921 0.007080 Package_0
1725885107 790262 1074 0.007935 Package_0
1725885107 793264 3002 0.007812 Package_0
1725885107 794226 0962 0.007019 Package_0
1725885107 795175 0949 0.007263 Package_0
1725885107 796255 1080 0.008057 Package_0
1725885107 800188 3933 0.007141 Package_0
1725885107 803285 3097 0.007874 Package_0
1725885107 805201 1916 0.007019 Package_0
1725885107 806264 1063 0.009949 Package_0
1725885107 807217 0953 0.006958 Package_0
1725885107 808183 0966 0.007263 Package_0
1725885107 809260 1077 0.008057 Package_0
1725885107 813210 3950 0.007080 Package_0
1725885107 815238 2028 0.006958 Package_0
1725885107 817263 2025 0.007629 Package_0
1725885107 820256 2993 0.007874 Package_0
1725885107 825179 4923 0.006958 Package_0
1725885107 827208 2029 0.006958 Package_0
1725885107 828174 0966 0.007080 Package_0
1725885107 832246 4072 0.007690 Package_0
1725885107 837273 5027 0.007751 Package_0
1725885107 838240 0967 0.007019 Package_0
1725885107 839194 0954 0.006958 Package_0
1725885107 842184 2990 0.006958 Package_0
1725885107 843246 1062 0.007690 Package_0
1725885107 844217 0971 0.006897 Package_0
1725885107 847200 2983 0.007080 Package_0
1725885107 850189 2989 0.007019 Package_0
1725885107 852229 2040 0.007324 Package_0
1725885107 854272 2043 0.007812 Package_0
1725885107 855258 0986 0.007202 Package_0
1725885107 856245 0987 0.007080 Package_0
1725885107 859230 2985 0.007080 Package_0
1725885107 860186 0956 0.007080 Package_0
1725885107 861249 1063 0.007874 Package_0
1725885107 862222 0973 0.007446 Package_0
1725885107 864262 2040 0.008057 Package_0
1725885107 866205 1943 0.007263 Package_0
1725885107 867176 0971 0.007202 Package_0
1725885107 871254 4078 0.007446 Package_0
1725885107 872239 0985 0.007385 Package_0
1725885107 873220 0981 0.007385 Package_0
1725885107 875269 2049 0.007935 Package_0
1725885107 878177 2908 0.007202 Package_0
1725885107 882198 4021 0.007263 Package_0
1725885107 883279 1081 0.008789 Package_0
1725885107 884238 0959 0.007263 Package_0
1725885107 887224 2986 0.007202 Package_0
1725885107 888195 0971 0.007202 Package_0
1725885107 889273 1078 0.007996 Package_0
1725885107 892192 2919 0.007019 Package_0
1725885107 893265 1073 0.007812 Package_0
1725885107 899174 5909 0.007202 Package_0
1725885107 903257 4083 0.007874 Package_0
1725885107 907178 3921 0.009521 Package_0
1725885107 908244 1066 0.008118 Package_0
1725885107 909215 0971 0.007263 Package_0
1725885107 911242 2027 0.007202 Package_0
1725885107 913276 2034 0.007874 Package_0
1725885107 914249 0973 0.007141 Package_0
1725885107 918193 3944 0.007019 Package_0
1725885107 921175 2982 0.007202 Package_0
1725885107 922243 1068 0.007996 Package_0
1725885107 923207 0964 0.007202 Package_0
1725885107 924286 1079 0.007996 Package_0
1725885107 925236 0950 0.007141 Package_0
